t,delta,force,overlap,vel
4.936e-08,8.81768086535928e-07,0,-2.46768086535928e-07,9.94355409013227
4.938e-08,8.8196695761773e-07,0,-2.4696695761773e-07,9.94355409013227
4.94e-08,8.82165828699533e-07,0,-2.47165828699533e-07,9.94355409013227
4.942e-08,8.82364699781336e-07,0,-2.47364699781336e-07,9.94355409013227
4.944e-08,8.82563570863138e-07,0,-2.47563570863138e-07,9.94355409013227
4.946e-08,8.82762441944941e-07,0,-2.47762441944941e-07,9.94355409013227
4.948e-08,8.82961313026744e-07,0,-2.47961313026744e-07,9.94355409013227
4.95e-08,8.83160184108546e-07,0,-2.48160184108546e-07,9.94355409013227
4.952e-08,8.83359055190349e-07,0,-2.48359055190349e-07,9.94355409013227
4.954e-08,8.83557926272152e-07,0,-2.48557926272152e-07,9.94355409013227
4.956e-08,8.83756797353954e-07,0,-2.48756797353954e-07,9.94355409013227
4.958e-08,8.83955668435757e-07,0,-2.48955668435757e-07,9.94355409013227
4.96e-08,8.8415453951756e-07,0,-2.4915453951756e-07,9.94355409013227
4.962e-08,8.84353410599362e-07,0,-2.49353410599362e-07,9.94355409013227
4.964e-08,8.84552281681165e-07,0,-2.49552281681165e-07,9.94355409013227
4.966e-08,8.84751152762968e-07,0,-2.49751152762968e-07,9.94355409013227
4.968e-08,8.8495002384477e-07,0,-2.4995002384477e-07,9.94355409013227
4.97e-08,8.85148894926573e-07,0,-2.50148894926573e-07,9.94355409013227
4.972e-08,8.85347766008376e-07,0,-2.50347766008376e-07,9.94355409013227
4.974e-08,8.85546637090179e-07,0,-2.50546637090179e-07,9.94355409013227
4.976e-08,8.85745508171981e-07,0,-2.50745508171981e-07,9.94355409013227
4.978e-08,8.85944379253784e-07,0,-2.50944379253784e-07,9.94355409013227
4.98e-08,8.86143250335587e-07,0,-2.51143250335587e-07,9.94355409013227
4.982e-08,8.86342121417389e-07,0,-2.51342121417389e-07,9.94355409013227
4.984e-08,8.86540992499192e-07,0,-2.51540992499192e-07,9.94355409013227
4.986e-08,8.86739863580995e-07,0,-2.51739863580995e-07,9.94355409013227
4.988e-08,8.86938734662797e-07,0,-2.51938734662797e-07,9.94355409013227
4.99e-08,8.871376057446e-07,0,-2.521376057446e-07,9.94355409013227
4.992e-08,8.87336476826403e-07,0,-2.52336476826403e-07,9.94355409013227
4.994e-08,8.87535347908205e-07,0,-2.52535347908205e-07,9.94355409013227
4.996e-08,8.87734218990008e-07,0,-2.52734218990008e-07,9.94355409013227
4.998e-08,8.87933090071811e-07,0,-2.52933090071811e-07,9.94355409013227
5e-08,8.88131961153613e-07,0,-2.53131961153613e-07,9.94355409013227
5.002e-08,8.88330832235416e-07,0,-2.53330832235416e-07,9.94355409013227
5.004e-08,8.88529703317219e-07,0,-2.53529703317219e-07,9.94355409013227
5.006e-08,8.88728574399021e-07,0,-2.53728574399021e-07,9.94355409013227
5.008e-08,8.88927445480824e-07,0,-2.53927445480824e-07,9.94355409013227
5.01e-08,8.89126316562627e-07,0,-2.54126316562627e-07,9.94355409013227
5.012e-08,8.89325187644429e-07,0,-2.54325187644429e-07,9.94355409013227
5.014e-08,8.89524058726232e-07,0,-2.54524058726232e-07,9.94355409013227
5.016e-08,8.89722929808035e-07,0,-2.54722929808035e-07,9.94355409013227
5.018e-08,8.89921800889837e-07,0,-2.54921800889837e-07,9.94355409013227
5.02e-08,8.9012067197164e-07,0,-2.5512067197164e-07,9.94355409013227
5.022e-08,8.90319543053443e-07,0,-2.55319543053443e-07,9.94355409013227
5.024e-08,8.90518414135246e-07,0,-2.55518414135246e-07,9.94355409013227
5.026e-08,8.90717285217048e-07,0,-2.55717285217048e-07,9.94355409013227
5.028e-08,8.90916156298851e-07,0,-2.55916156298851e-07,9.94355409013227
5.03e-08,8.91115027380654e-07,0,-2.56115027380654e-07,9.94355409013227
5.032e-08,8.91313898462456e-07,0,-2.56313898462456e-07,9.94355409013227
5.034e-08,8.91512769544259e-07,0,-2.56512769544259e-07,9.94355409013227
5.036e-08,8.91711640626062e-07,0,-2.56711640626062e-07,9.94355409013227
5.038e-08,8.91910511707864e-07,0,-2.56910511707864e-07,9.94355409013227
5.04e-08,8.92109382789667e-07,0,-2.57109382789667e-07,9.94355409013227
5.042e-08,8.9230825387147e-07,0,-2.5730825387147e-07,9.94355409013227
5.044e-08,8.92507124953272e-07,0,-2.57507124953272e-07,9.94355409013227
5.046e-08,8.92705996035075e-07,0,-2.57705996035075e-07,9.94355409013227
5.048e-08,8.92904867116878e-07,0,-2.57904867116878e-07,9.94355409013227
5.05e-08,8.9310373819868e-07,0,-2.5810373819868e-07,9.94355409013227
5.052e-08,8.93302609280483e-07,0,-2.58302609280483e-07,9.94355409013227
5.054e-08,8.93501480362286e-07,0,-2.58501480362286e-07,9.94355409013227
5.056e-08,8.93700351444088e-07,0,-2.58700351444088e-07,9.94355409013227
5.058e-08,8.93899222525891e-07,0,-2.58899222525891e-07,9.94355409013227
5.06e-08,8.94098093607694e-07,0,-2.59098093607694e-07,9.94355409013227
5.062e-08,8.94296964689496e-07,0,-2.59296964689496e-07,9.94355409013227
5.064e-08,8.94495835771299e-07,0,-2.59495835771299e-07,9.94355409013227
5.066e-08,8.94694706853102e-07,0,-2.59694706853102e-07,9.94355409013227
5.068e-08,8.94893577934904e-07,0,-2.59893577934904e-07,9.94355409013227
5.07e-08,8.95092449016707e-07,0,-2.60092449016707e-07,9.94355409013227
5.072e-08,8.9529132009851e-07,0,-2.6029132009851e-07,9.94355409013227
5.074e-08,8.95490191180312e-07,0,-2.60490191180312e-07,9.94355409013227
5.076e-08,8.95689062262115e-07,0,-2.60689062262115e-07,9.94355409013227
5.078e-08,8.95887933343918e-07,0,-2.60887933343918e-07,9.94355409013227
5.08e-08,8.96086804425721e-07,0,-2.61086804425721e-07,9.94355409013227
5.082e-08,8.96285675507523e-07,0,-2.61285675507523e-07,9.94355409013227
5.084e-08,8.96484546589326e-07,0,-2.61484546589326e-07,9.94355409013227
5.086e-08,8.96683417671129e-07,0,-2.61683417671129e-07,9.94355409013227
5.088e-08,8.96882288752931e-07,0,-2.61882288752931e-07,9.94355409013227
5.09e-08,8.97081159834734e-07,0,-2.62081159834734e-07,9.94355409013227
5.092e-08,8.97280030916537e-07,0,-2.62280030916537e-07,9.94355409013227
5.094e-08,8.97478901998339e-07,0,-2.62478901998339e-07,9.94355409013227
5.096e-08,8.97677773080142e-07,0,-2.62677773080142e-07,9.94355409013227
5.098e-08,8.97876644161945e-07,0,-2.62876644161945e-07,9.94355409013227
5.1e-08,8.98075515243747e-07,0,-2.63075515243747e-07,9.94355409013227
5.102e-08,8.9827438632555e-07,0,-2.6327438632555e-07,9.94355409013227
5.104e-08,8.98473257407353e-07,0,-2.63473257407353e-07,9.94355409013227
5.106e-08,8.98672128489155e-07,0,-2.63672128489155e-07,9.94355409013227
5.108e-08,8.98870999570958e-07,0,-2.63870999570958e-07,9.94355409013227
5.11e-08,8.99069870652761e-07,0,-2.64069870652761e-07,9.94355409013227
5.112e-08,8.99268741734563e-07,0,-2.64268741734563e-07,9.94355409013227
5.114e-08,8.99467612816366e-07,0,-2.64467612816366e-07,9.94355409013227
5.116e-08,8.99666483898169e-07,0,-2.64666483898169e-07,9.94355409013227
5.118e-08,8.99865354979971e-07,0,-2.64865354979971e-07,9.94355409013227
5.12e-08,9.00064226061774e-07,0,-2.65064226061774e-07,9.94355409013227
5.122e-08,9.00263097143577e-07,0,-2.65263097143577e-07,9.94355409013227
5.124e-08,9.00461968225379e-07,0,-2.65461968225379e-07,9.94355409013227
5.126e-08,9.00660839307182e-07,0,-2.65660839307182e-07,9.94355409013227
5.128e-08,9.00859710388985e-07,0,-2.65859710388985e-07,9.94355409013227
5.13e-08,9.01058581470788e-07,0,-2.66058581470788e-07,9.94355409013227
5.132e-08,9.0125745255259e-07,0,-2.6625745255259e-07,9.94355409013227
5.134e-08,9.01456323634393e-07,0,-2.66456323634393e-07,9.94355409013227
5.136e-08,9.01655194716196e-07,0,-2.66655194716196e-07,9.94355409013227
5.138e-08,9.01854065797998e-07,0,-2.66854065797998e-07,9.94355409013227
5.14e-08,9.02052936879801e-07,0,-2.67052936879801e-07,9.94355409013227
5.142e-08,9.02251807961604e-07,0,-2.67251807961604e-07,9.94355409013227
5.144e-08,9.02450679043406e-07,0,-2.67450679043406e-07,9.94355409013227
5.146e-08,9.02649550125209e-07,0,-2.67649550125209e-07,9.94355409013227
5.148e-08,9.02848421207012e-07,0,-2.67848421207012e-07,9.94355409013227
5.15e-08,9.03047292288814e-07,0,-2.68047292288814e-07,9.94355409013227
5.152e-08,9.03246163370617e-07,0,-2.68246163370617e-07,9.94355409013227
5.154e-08,9.0344503445242e-07,0,-2.6844503445242e-07,9.94355409013227
5.156e-08,9.03643905534222e-07,0,-2.68643905534222e-07,9.94355409013227
5.158e-08,9.03842776616025e-07,0,-2.68842776616025e-07,9.94355409013227
5.16e-08,9.04041647697828e-07,0,-2.69041647697828e-07,9.94355409013227
5.162e-08,9.0424051877963e-07,0,-2.6924051877963e-07,9.94355409013227
5.164e-08,9.04439389861433e-07,0,-2.69439389861433e-07,9.94355409013227
5.166e-08,9.04638260943236e-07,0,-2.69638260943236e-07,9.94355409013227
5.168e-08,9.04837132025038e-07,0,-2.69837132025038e-07,9.94355409013227
5.17e-08,9.05036003106841e-07,0,-2.70036003106841e-07,9.94355409013227
5.172e-08,9.05234874188644e-07,0,-2.70234874188644e-07,9.94355409013227
5.174e-08,9.05433745270446e-07,0,-2.70433745270446e-07,9.94355409013227
5.176e-08,9.05632616352249e-07,0,-2.70632616352249e-07,9.94355409013227
5.178e-08,9.05831487434052e-07,0,-2.70831487434052e-07,9.94355409013227
5.18e-08,9.06030358515854e-07,0,-2.71030358515854e-07,9.94355409013227
5.182e-08,9.06229229597657e-07,0,-2.71229229597657e-07,9.94355409013227
5.184e-08,9.0642810067946e-07,0,-2.7142810067946e-07,9.94355409013227
5.186e-08,9.06626971761263e-07,0,-2.71626971761263e-07,9.94355409013227
5.188e-08,9.06825842843065e-07,0,-2.71825842843065e-07,9.94355409013227
5.19e-08,9.07024713924868e-07,0,-2.72024713924868e-07,9.94355409013227
5.192e-08,9.07223585006671e-07,0,-2.72223585006671e-07,9.94355409013227
5.194e-08,9.07422456088473e-07,0,-2.72422456088473e-07,9.94355409013227
5.196e-08,9.07621327170276e-07,0,-2.72621327170276e-07,9.94355409013227
5.198e-08,9.07820198252079e-07,0,-2.72820198252079e-07,9.94355409013227
5.2e-08,9.08019069333881e-07,0,-2.73019069333881e-07,9.94355409013227
5.202e-08,9.08217940415684e-07,0,-2.73217940415684e-07,9.94355409013227
5.204e-08,9.08416811497487e-07,0,-2.73416811497487e-07,9.94355409013227
5.206e-08,9.08615682579289e-07,0,-2.73615682579289e-07,9.94355409013227
5.208e-08,9.08814553661092e-07,0,-2.73814553661092e-07,9.94355409013227
5.21e-08,9.09013424742895e-07,0,-2.74013424742895e-07,9.94355409013227
5.212e-08,9.09212295824697e-07,0,-2.74212295824697e-07,9.94355409013227
5.214e-08,9.094111669065e-07,0,-2.744111669065e-07,9.94355409013227
5.216e-08,9.09610037988303e-07,0,-2.74610037988303e-07,9.94355409013227
5.218e-08,9.09808909070105e-07,0,-2.74808909070105e-07,9.94355409013227
5.22e-08,9.10007780151908e-07,0,-2.75007780151908e-07,9.94355409013227
5.222e-08,9.10206651233711e-07,0,-2.75206651233711e-07,9.94355409013227
5.224e-08,9.10405522315513e-07,0,-2.75405522315513e-07,9.94355409013227
5.226e-08,9.10604393397316e-07,0,-2.75604393397316e-07,9.94355409013227
5.228e-08,9.10803264479119e-07,0,-2.75803264479119e-07,9.94355409013227
5.23e-08,9.11002135560921e-07,0,-2.76002135560921e-07,9.94355409013227
5.232e-08,9.11201006642724e-07,0,-2.76201006642724e-07,9.94355409013227
5.234e-08,9.11399877724527e-07,0,-2.76399877724527e-07,9.94355409013227
5.236e-08,9.1159874880633e-07,0,-2.7659874880633e-07,9.94355409013227
5.238e-08,9.11797619888132e-07,0,-2.76797619888132e-07,9.94355409013227
5.24e-08,9.11996490969935e-07,0,-2.76996490969935e-07,9.94355409013227
5.242e-08,9.12195362051738e-07,0,-2.77195362051738e-07,9.94355409013227
5.244e-08,9.1239423313354e-07,0,-2.7739423313354e-07,9.94355409013227
5.246e-08,9.12593104215343e-07,0,-2.77593104215343e-07,9.94355409013227
5.248e-08,9.12791975297146e-07,0,-2.77791975297146e-07,9.94355409013227
5.25e-08,9.12990846378948e-07,0,-2.77990846378948e-07,9.94355409013227
5.252e-08,9.13189717460751e-07,0,-2.78189717460751e-07,9.94355409013227
5.254e-08,9.13388588542554e-07,0,-2.78388588542554e-07,9.94355409013227
5.256e-08,9.13587459624356e-07,0,-2.78587459624356e-07,9.94355409013227
5.258e-08,9.13786330706159e-07,0,-2.78786330706159e-07,9.94355409013227
5.26e-08,9.13985201787962e-07,0,-2.78985201787962e-07,9.94355409013227
5.262e-08,9.14184072869764e-07,0,-2.79184072869764e-07,9.94355409013227
5.264e-08,9.14382943951567e-07,0,-2.79382943951567e-07,9.94355409013227
5.266e-08,9.1458181503337e-07,0,-2.7958181503337e-07,9.94355409013227
5.268e-08,9.14780686115172e-07,0,-2.79780686115172e-07,9.94355409013227
5.27e-08,9.14979557196975e-07,0,-2.79979557196975e-07,9.94355409013227
5.272e-08,9.15178428278778e-07,0,-2.80178428278778e-07,9.94355409013227
5.274e-08,9.1537729936058e-07,0,-2.8037729936058e-07,9.94355409013227
5.276e-08,9.15576170442383e-07,0,-2.80576170442383e-07,9.94355409013227
5.278e-08,9.15775041524186e-07,0,-2.80775041524186e-07,9.94355409013227
5.28e-08,9.15973912605988e-07,0,-2.80973912605988e-07,9.94355409013227
5.282e-08,9.16172783687791e-07,0,-2.81172783687791e-07,9.94355409013227
5.284e-08,9.16371654769594e-07,0,-2.81371654769594e-07,9.94355409013227
5.286e-08,9.16570525851396e-07,0,-2.81570525851396e-07,9.94355409013227
5.288e-08,9.16769396933199e-07,0,-2.81769396933199e-07,9.94355409013227
5.29e-08,9.16968268015002e-07,0,-2.81968268015002e-07,9.94355409013227
5.292e-08,9.17167139096805e-07,0,-2.82167139096805e-07,9.94355409013227
5.294e-08,9.17366010178607e-07,0,-2.82366010178607e-07,9.94355409013227
5.296e-08,9.1756488126041e-07,0,-2.8256488126041e-07,9.94355409013227
5.298e-08,9.17763752342213e-07,0,-2.82763752342213e-07,9.94355409013227
5.3e-08,9.17962623424015e-07,0,-2.82962623424015e-07,9.94355409013227
5.302e-08,9.18161494505818e-07,0,-2.83161494505818e-07,9.94355409013227
5.304e-08,9.18360365587621e-07,0,-2.83360365587621e-07,9.94355409013227
5.306e-08,9.18559236669423e-07,0,-2.83559236669423e-07,9.94355409013227
5.308e-08,9.18758107751226e-07,0,-2.83758107751226e-07,9.94355409013227
5.31e-08,9.18956978833029e-07,0,-2.83956978833029e-07,9.94355409013227
5.312e-08,9.19155849914831e-07,0,-2.84155849914831e-07,9.94355409013227
5.314e-08,9.19354720996634e-07,0,-2.84354720996634e-07,9.94355409013227
5.316e-08,9.19553592078437e-07,0,-2.84553592078437e-07,9.94355409013227
5.318e-08,9.19752463160239e-07,0,-2.84752463160239e-07,9.94355409013227
5.32e-08,9.19951334242042e-07,0,-2.84951334242042e-07,9.94355409013227
5.322e-08,9.20150205323845e-07,0,-2.85150205323845e-07,9.94355409013227
5.324e-08,9.20349076405647e-07,0,-2.85349076405647e-07,9.94355409013227
5.326e-08,9.2054794748745e-07,0,-2.8554794748745e-07,9.94355409013227
5.328e-08,9.20746818569253e-07,0,-2.85746818569253e-07,9.94355409013227
5.33e-08,9.20945689651055e-07,0,-2.85945689651055e-07,9.94355409013227
5.332e-08,9.21144560732858e-07,0,-2.86144560732858e-07,9.94355409013227
5.334e-08,9.21343431814661e-07,0,-2.86343431814661e-07,9.94355409013227
5.336e-08,9.21542302896463e-07,0,-2.86542302896463e-07,9.94355409013227
5.338e-08,9.21741173978266e-07,0,-2.86741173978266e-07,9.94355409013227
5.34e-08,9.21940045060069e-07,0,-2.86940045060069e-07,9.94355409013227
5.342e-08,9.22138916141872e-07,0,-2.87138916141872e-07,9.94355409013227
5.344e-08,9.22337787223674e-07,0,-2.87337787223674e-07,9.94355409013227
5.346e-08,9.22536658305477e-07,0,-2.87536658305477e-07,9.94355409013227
5.348e-08,9.2273552938728e-07,0,-2.8773552938728e-07,9.94355409013227
5.35e-08,9.22934400469082e-07,0,-2.87934400469082e-07,9.94355409013227
5.352e-08,9.23133271550885e-07,0,-2.88133271550885e-07,9.94355409013227
5.354e-08,9.23332142632688e-07,0,-2.88332142632688e-07,9.94355409013227
5.356e-08,9.2353101371449e-07,0,-2.8853101371449e-07,9.94355409013227
5.358e-08,9.23729884796293e-07,0,-2.88729884796293e-07,9.94355409013227
5.36e-08,9.23928755878096e-07,0,-2.88928755878096e-07,9.94355409013227
5.362e-08,9.24127626959898e-07,0,-2.89127626959898e-07,9.94355409013227
5.364e-08,9.24326498041701e-07,0,-2.89326498041701e-07,9.94355409013227
5.366e-08,9.24525369123504e-07,0,-2.89525369123504e-07,9.94355409013227
5.368e-08,9.24724240205306e-07,0,-2.89724240205306e-07,9.94355409013227
5.37e-08,9.24923111287109e-07,0,-2.89923111287109e-07,9.94355409013227
5.372e-08,9.25121982368912e-07,0,-2.90121982368912e-07,9.94355409013227
5.374e-08,9.25320853450714e-07,0,-2.90320853450714e-07,9.94355409013227
5.376e-08,9.25519724532517e-07,0,-2.90519724532517e-07,9.94355409013227
5.378e-08,9.2571859561432e-07,0,-2.9071859561432e-07,9.94355409013227
5.38e-08,9.25917466696122e-07,0,-2.90917466696122e-07,9.94355409013227
5.382e-08,9.26116337777925e-07,0,-2.91116337777925e-07,9.94355409013227
5.384e-08,9.26315208859728e-07,0,-2.91315208859728e-07,9.94355409013227
5.386e-08,9.2651407994153e-07,0,-2.9151407994153e-07,9.94355409013227
5.388e-08,9.26712951023333e-07,0,-2.91712951023333e-07,9.94355409013227
5.39e-08,9.26911822105136e-07,0,-2.91911822105136e-07,9.94355409013227
5.392e-08,9.27110693186938e-07,0,-2.92110693186938e-07,9.94355409013227
5.394e-08,9.27309564268741e-07,0,-2.92309564268741e-07,9.94355409013227
5.396e-08,9.27508435350544e-07,0,-2.92508435350544e-07,9.94355409013227
5.398e-08,9.27707306432347e-07,0,-2.92707306432347e-07,9.94355409013227
5.4e-08,9.27906177514149e-07,0,-2.92906177514149e-07,9.94355409013227
5.402e-08,9.28105048595952e-07,0,-2.93105048595952e-07,9.94355409013227
5.404e-08,9.28303919677755e-07,0,-2.93303919677755e-07,9.94355409013227
5.406e-08,9.28502790759557e-07,0,-2.93502790759557e-07,9.94355409013227
5.408e-08,9.2870166184136e-07,0,-2.9370166184136e-07,9.94355409013227
5.41e-08,9.28900532923163e-07,0,-2.93900532923163e-07,9.94355409013227
5.412e-08,9.29099404004965e-07,0,-2.94099404004965e-07,9.94355409013227
5.414e-08,9.29298275086768e-07,0,-2.94298275086768e-07,9.94355409013227
5.416e-08,9.29497146168571e-07,0,-2.94497146168571e-07,9.94355409013227
5.418e-08,9.29696017250373e-07,0,-2.94696017250373e-07,9.94355409013227
5.42e-08,9.29894888332176e-07,0,-2.94894888332176e-07,9.94355409013227
5.422e-08,9.30093759413979e-07,0,-2.95093759413979e-07,9.94355409013227
5.424e-08,9.30292630495781e-07,0,-2.95292630495781e-07,9.94355409013227
5.426e-08,9.30491501577584e-07,0,-2.95491501577584e-07,9.94355409013227
5.428e-08,9.30690372659387e-07,0,-2.95690372659387e-07,9.94355409013227
5.43e-08,9.30889243741189e-07,0,-2.95889243741189e-07,9.94355409013227
5.432e-08,9.31088114822992e-07,0,-2.96088114822992e-07,9.94355409013227
5.434e-08,9.31286985904795e-07,0,-2.96286985904795e-07,9.94355409013227
5.436e-08,9.31485856986597e-07,0,-2.96485856986597e-07,9.94355409013227
5.438e-08,9.316847280684e-07,0,-2.966847280684e-07,9.94355409013227
5.44e-08,9.31883599150203e-07,0,-2.96883599150203e-07,9.94355409013227
5.442e-08,9.32082470232005e-07,0,-2.97082470232005e-07,9.94355409013227
5.444e-08,9.32281341313808e-07,0,-2.97281341313808e-07,9.94355409013227
5.446e-08,9.32480212395611e-07,0,-2.97480212395611e-07,9.94355409013227
5.448e-08,9.32679083477414e-07,0,-2.97679083477414e-07,9.94355409013227
5.45e-08,9.32877954559216e-07,0,-2.97877954559216e-07,9.94355409013227
5.452e-08,9.33076825641019e-07,0,-2.98076825641019e-07,9.94355409013227
5.454e-08,9.33275696722822e-07,0,-2.98275696722822e-07,9.94355409013227
5.456e-08,9.33474567804624e-07,0,-2.98474567804624e-07,9.94355409013227
5.458e-08,9.33673438886427e-07,0,-2.98673438886427e-07,9.94355409013227
5.46e-08,9.3387230996823e-07,0,-2.9887230996823e-07,9.94355409013227
5.462e-08,9.34071181050032e-07,0,-2.99071181050032e-07,9.94355409013227
5.464e-08,9.34270052131835e-07,0,-2.99270052131835e-07,9.94355409013227
5.466e-08,9.34468923213638e-07,0,-2.99468923213638e-07,9.94355409013227
5.468e-08,9.3466779429544e-07,0,-2.9966779429544e-07,9.94355409013227
5.47e-08,9.34866665377243e-07,0,-2.99866665377243e-07,9.94355409013227
5.472e-08,9.35065536459046e-07,0,-3.00065536459046e-07,9.94355409013227
5.474e-08,9.35264407540848e-07,0,-3.00264407540848e-07,9.94355409013227
5.476e-08,9.35463278622651e-07,0,-3.00463278622651e-07,9.94355409013227
5.478e-08,9.35662149704454e-07,0,-3.00662149704454e-07,9.94355409013227
5.48e-08,9.35861020786256e-07,0,-3.00861020786256e-07,9.94355409013227
5.482e-08,9.36059891868059e-07,0,-3.01059891868059e-07,9.94355409013227
5.484e-08,9.36258762949862e-07,0,-3.01258762949862e-07,9.94355409013227
5.486e-08,9.36457634031664e-07,0,-3.01457634031664e-07,9.94355409013227
5.488e-08,9.36656505113467e-07,0,-3.01656505113467e-07,9.94355409013227
5.49e-08,9.3685537619527e-07,0,-3.0185537619527e-07,9.94355409013227
5.492e-08,9.37054247277072e-07,0,-3.02054247277072e-07,9.94355409013227
5.494e-08,9.37253118358875e-07,0,-3.02253118358875e-07,9.94355409013227
5.496e-08,9.37451989440678e-07,0,-3.02451989440678e-07,9.94355409013227
5.498e-08,9.3765086052248e-07,0,-3.0265086052248e-07,9.94355409013227
5.5e-08,9.37849731604283e-07,0,-3.02849731604283e-07,9.94355409013227
5.502e-08,9.38048602686086e-07,0,-3.03048602686086e-07,9.94355409013227
5.504e-08,9.38247473767889e-07,0,-3.03247473767889e-07,9.94355409013227
5.506e-08,9.38446344849691e-07,0,-3.03446344849691e-07,9.94355409013227
5.508e-08,9.38645215931494e-07,0,-3.03645215931494e-07,9.94355409013227
5.51e-08,9.38844087013297e-07,0,-3.03844087013297e-07,9.94355409013227
5.512e-08,9.39042958095099e-07,0,-3.04042958095099e-07,9.94355409013227
5.514e-08,9.39241829176902e-07,0,-3.04241829176902e-07,9.94355409013227
5.516e-08,9.39440700258705e-07,0,-3.04440700258705e-07,9.94355409013227
5.518e-08,9.39639571340507e-07,0,-3.04639571340507e-07,9.94355409013227
5.52e-08,9.3983844242231e-07,0,-3.0483844242231e-07,9.94355409013227
5.522e-08,9.40037313504113e-07,0,-3.05037313504113e-07,9.94355409013227
5.524e-08,9.40236184585915e-07,0,-3.05236184585915e-07,9.94355409013227
5.526e-08,9.40435055667718e-07,0,-3.05435055667718e-07,9.94355409013227
5.528e-08,9.40633926749521e-07,0,-3.05633926749521e-07,9.94355409013227
5.53e-08,9.40832797831323e-07,0,-3.05832797831323e-07,9.94355409013227
5.532e-08,9.41031668913126e-07,0,-3.06031668913126e-07,9.94355409013227
5.534e-08,9.41230539994929e-07,0,-3.06230539994929e-07,9.94355409013227
5.536e-08,9.41429411076731e-07,0,-3.06429411076731e-07,9.94355409013227
5.538e-08,9.41628282158534e-07,0,-3.06628282158534e-07,9.94355409013227
5.54e-08,9.41827153240337e-07,0,-3.06827153240337e-07,9.94355409013227
5.542e-08,9.42026024322139e-07,0,-3.07026024322139e-07,9.94355409013227
5.544e-08,9.42224895403942e-07,0,-3.07224895403942e-07,9.94355409013227
5.546e-08,9.42423766485745e-07,0,-3.07423766485745e-07,9.94355409013227
5.548e-08,9.42622637567547e-07,0,-3.07622637567547e-07,9.94355409013227
5.55e-08,9.4282150864935e-07,0,-3.0782150864935e-07,9.94355409013227
5.552e-08,9.43020379731153e-07,0,-3.08020379731153e-07,9.94355409013227
5.554e-08,9.43219250812956e-07,0,-3.08219250812956e-07,9.94355409013227
5.556e-08,9.43418121894758e-07,0,-3.08418121894758e-07,9.94355409013227
5.558e-08,9.43616992976561e-07,0,-3.08616992976561e-07,9.94355409013227
5.56e-08,9.43815864058364e-07,0,-3.08815864058364e-07,9.94355409013227
5.562e-08,9.44014735140166e-07,0,-3.09014735140166e-07,9.94355409013227
5.564e-08,9.44213606221969e-07,0,-3.09213606221969e-07,9.94355409013227
5.566e-08,9.44412477303772e-07,0,-3.09412477303772e-07,9.94355409013227
5.568e-08,9.44611348385574e-07,0,-3.09611348385574e-07,9.94355409013227
5.57e-08,9.44810219467377e-07,0,-3.09810219467377e-07,9.94355409013227
5.572e-08,9.4500909054918e-07,0,-3.1000909054918e-07,9.94355409013227
5.574e-08,9.45207961630982e-07,0,-3.10207961630982e-07,9.94355409013227
5.576e-08,9.45406832712785e-07,0,-3.10406832712785e-07,9.94355409013227
5.578e-08,9.45605703794588e-07,0,-3.10605703794588e-07,9.94355409013227
5.58e-08,9.4580457487639e-07,0,-3.1080457487639e-07,9.94355409013227
5.582e-08,9.46003445958193e-07,0,-3.11003445958193e-07,9.94355409013227
5.584e-08,9.46202317039996e-07,0,-3.11202317039996e-07,9.94355409013227
5.586e-08,9.46401188121798e-07,0,-3.11401188121798e-07,9.94355409013227
5.588e-08,9.46600059203601e-07,0,-3.11600059203601e-07,9.94355409013227
5.59e-08,9.46798930285404e-07,0,-3.11798930285404e-07,9.94355409013227
5.592e-08,9.46997801367206e-07,0,-3.11997801367206e-07,9.94355409013227
5.594e-08,9.47196672449009e-07,0,-3.12196672449009e-07,9.94355409013227
5.596e-08,9.47395543530812e-07,0,-3.12395543530812e-07,9.94355409013227
5.598e-08,9.47594414612614e-07,0,-3.12594414612614e-07,9.94355409013227
5.6e-08,9.47793285694417e-07,0,-3.12793285694417e-07,9.94355409013227
5.602e-08,9.4799215677622e-07,0,-3.1299215677622e-07,9.94355409013227
5.604e-08,9.48191027858023e-07,0,-3.13191027858023e-07,9.94355409013227
5.606e-08,9.48389898939825e-07,0,-3.13389898939825e-07,9.94355409013227
5.608e-08,9.48588770021628e-07,0,-3.13588770021628e-07,9.94355409013227
5.61e-08,9.48787641103431e-07,0,-3.13787641103431e-07,9.94355409013227
5.612e-08,9.48986512185233e-07,0,-3.13986512185233e-07,9.94355409013227
5.614e-08,9.49185383267036e-07,0,-3.14185383267036e-07,9.94355409013227
5.616e-08,9.49384254348839e-07,0,-3.14384254348839e-07,9.94355409013227
5.618e-08,9.49583125430641e-07,0,-3.14583125430641e-07,9.94355409013227
5.62e-08,9.49781996512444e-07,0,-3.14781996512444e-07,9.94355409013227
5.622e-08,9.49980867594247e-07,0,-3.14980867594247e-07,9.94355409013227
5.624e-08,9.50179738676049e-07,0,-3.15179738676049e-07,9.94355409013227
5.626e-08,9.50378609757852e-07,0,-3.15378609757852e-07,9.94355409013227
5.628e-08,9.50577480839655e-07,0,-3.15577480839655e-07,9.94355409013227
5.63e-08,9.50776351921457e-07,0,-3.15776351921457e-07,9.94355409013227
5.632e-08,9.5097522300326e-07,0,-3.1597522300326e-07,9.94355409013227
