t,delta,force,overlap,vel
5.52e-09,6.88959999999987e-07,0,-5.39599999999871e-08,-2
5.54e-09,6.88919999999987e-07,0,-5.3919999999987e-08,-2
5.56e-09,6.88879999999987e-07,0,-5.38799999999871e-08,-2
5.58e-09,6.88839999999987e-07,0,-5.3839999999987e-08,-2
5.6e-09,6.88799999999987e-07,0,-5.3799999999987e-08,-2
5.62e-09,6.88759999999987e-07,0,-5.37599999999871e-08,-2
5.64e-09,6.88719999999987e-07,0,-5.3719999999987e-08,-2
5.66e-09,6.88679999999987e-07,0,-5.36799999999871e-08,-2
5.68e-09,6.88639999999987e-07,0,-5.3639999999987e-08,-2
5.7e-09,6.88599999999987e-07,0,-5.35999999999871e-08,-2
5.72e-09,6.88559999999987e-07,0,-5.3559999999987e-08,-2
5.74e-09,6.88519999999987e-07,0,-5.3519999999987e-08,-2
5.76e-09,6.88479999999987e-07,0,-5.34799999999871e-08,-2
5.78e-09,6.88439999999987e-07,0,-5.3439999999987e-08,-2
5.8e-09,6.88399999999987e-07,0,-5.33999999999871e-08,-2
5.82e-09,6.88359999999987e-07,0,-5.3359999999987e-08,-2
5.84e-09,6.88319999999987e-07,0,-5.33199999999871e-08,-2
5.86e-09,6.88279999999987e-07,0,-5.3279999999987e-08,-2
5.88e-09,6.88239999999987e-07,0,-5.3239999999987e-08,-2
5.9e-09,6.88199999999987e-07,0,-5.31999999999871e-08,-2
5.92e-09,6.88159999999987e-07,0,-5.3159999999987e-08,-2
5.94e-09,6.88119999999986e-07,0,-5.3119999999986e-08,-2
5.96e-09,6.88079999999986e-07,0,-5.30799999999861e-08,-2
5.98e-09,6.88039999999986e-07,0,-5.3039999999986e-08,-2
6e-09,6.87999999999986e-07,0,-5.29999999999861e-08,-2
6.02e-09,6.87959999999986e-07,0,-5.2959999999986e-08,-2
6.04e-09,6.87919999999986e-07,0,-5.2919999999986e-08,-2
6.06e-09,6.87879999999986e-07,0,-5.28799999999861e-08,-2
6.08e-09,6.87839999999986e-07,0,-5.2839999999986e-08,-2
6.1e-09,6.87799999999986e-07,0,-5.27999999999861e-08,-2
