t,delta,force,overlap,vel
2.204e-08,6.5591999999995e-07,0,-2.091999999995e-08,-2
2.206e-08,6.5587999999995e-07,0,-2.08799999999501e-08,-2
2.208e-08,6.5583999999995e-07,0,-2.083999999995e-08,-2
2.21e-08,6.5579999999995e-07,0,-2.079999999995e-08,-2
2.212e-08,6.5575999999995e-07,0,-2.07599999999501e-08,-2
2.214e-08,6.5571999999995e-07,0,-2.071999999995e-08,-2
2.216e-08,6.5567999999995e-07,0,-2.06799999999501e-08,-2
2.218e-08,6.5563999999995e-07,0,-2.063999999995e-08,-2
2.22e-08,6.5559999999995e-07,0,-2.05999999999501e-08,-2
2.222e-08,6.5555999999995e-07,0,-2.055999999995e-08,-2
2.224e-08,6.5551999999995e-07,0,-2.051999999995e-08,-2
2.226e-08,6.55479999999949e-07,0,-2.0479999999949e-08,-2
2.228e-08,6.55439999999949e-07,0,-2.04399999999491e-08,-2
2.23e-08,6.55399999999949e-07,0,-2.0399999999949e-08,-2
2.232e-08,6.55359999999949e-07,0,-2.03599999999491e-08,-2
2.234e-08,6.55319999999949e-07,0,-2.0319999999949e-08,-2
2.236e-08,6.55279999999949e-07,0,-2.02799999999491e-08,-2
2.238e-08,6.55239999999949e-07,0,-2.0239999999949e-08,-2
2.24e-08,6.55199999999949e-07,0,-2.0199999999949e-08,-2
2.242e-08,6.55159999999949e-07,0,-2.01599999999491e-08,-2
2.244e-08,6.55119999999949e-07,0,-2.0119999999949e-08,-2
2.246e-08,6.55079999999949e-07,0,-2.00799999999491e-08,-2
2.248e-08,6.55039999999949e-07,0,-2.0039999999949e-08,-2
2.25e-08,6.54999999999949e-07,0,-1.99999999999491e-08,-2
2.252e-08,6.54959999999949e-07,0,-1.9959999999949e-08,-2
2.254e-08,6.54919999999949e-07,0,-1.9919999999949e-08,-2
2.256e-08,6.54879999999949e-07,0,-1.98799999999491e-08,-2
2.258e-08,6.54839999999949e-07,0,-1.9839999999949e-08,-2
2.26e-08,6.54799999999949e-07,0,-1.97999999999491e-08,-2
2.262e-08,6.54759999999949e-07,0,-1.9759999999949e-08,-2
2.264e-08,6.54719999999949e-07,0,-1.97199999999491e-08,-2
2.266e-08,6.54679999999949e-07,0,-1.9679999999949e-08,-2
2.268e-08,6.54639999999949e-07,0,-1.9639999999949e-08,-2
2.27e-08,6.54599999999948e-07,0,-1.9599999999948e-08,-2
2.272e-08,6.54559999999948e-07,0,-1.95599999999481e-08,-2
2.274e-08,6.54519999999948e-07,0,-1.9519999999948e-08,-2
2.276e-08,6.54479999999948e-07,0,-1.94799999999481e-08,-2
2.278e-08,6.54439999999948e-07,0,-1.9439999999948e-08,-2
2.28e-08,6.54399999999948e-07,0,-1.93999999999481e-08,-2
2.282e-08,6.54359999999948e-07,0,-1.9359999999948e-08,-2
2.284e-08,6.54319999999948e-07,0,-1.9319999999948e-08,-2
2.286e-08,6.54279999999948e-07,0,-1.92799999999481e-08,-2
2.288e-08,6.54239999999948e-07,0,-1.9239999999948e-08,-2
2.29e-08,6.54199999999948e-07,0,-1.91999999999481e-08,-2
2.292e-08,6.54159999999948e-07,0,-1.9159999999948e-08,-2
2.294e-08,6.54119999999948e-07,0,-1.91199999999481e-08,-2
2.296e-08,6.54079999999948e-07,0,-1.9079999999948e-08,-2
2.298e-08,6.54039999999948e-07,0,-1.9039999999948e-08,-2
2.3e-08,6.53999999999948e-07,0,-1.89999999999481e-08,-2
2.302e-08,6.53959999999948e-07,0,-1.8959999999948e-08,-2
2.304e-08,6.53919999999948e-07,0,-1.89199999999481e-08,-2
2.306e-08,6.53879999999948e-07,0,-1.8879999999948e-08,-2
2.308e-08,6.53839999999948e-07,0,-1.88399999999481e-08,-2
2.31e-08,6.53799999999948e-07,0,-1.8799999999948e-08,-2
2.312e-08,6.53759999999948e-07,0,-1.8759999999948e-08,-2
2.314e-08,6.53719999999947e-07,0,-1.8719999999947e-08,-2
2.316e-08,6.53679999999947e-07,0,-1.86799999999471e-08,-2
2.318e-08,6.53639999999947e-07,0,-1.8639999999947e-08,-2
2.32e-08,6.53599999999947e-07,0,-1.85999999999471e-08,-2
2.322e-08,6.53559999999947e-07,0,-1.8559999999947e-08,-2
2.324e-08,6.53519999999947e-07,0,-1.85199999999471e-08,-2
2.326e-08,6.53479999999947e-07,0,-1.84799999999471e-08,-2
2.328e-08,6.53439999999947e-07,0,-1.8439999999947e-08,-2
2.33e-08,6.53399999999947e-07,0,-1.83999999999471e-08,-2
2.332e-08,6.53359999999947e-07,0,-1.8359999999947e-08,-2
2.334e-08,6.53319999999947e-07,0,-1.83199999999471e-08,-2
2.336e-08,6.53279999999947e-07,0,-1.8279999999947e-08,-2
2.338e-08,6.53239999999947e-07,0,-1.82399999999471e-08,-2
2.34e-08,6.53199999999947e-07,0,-1.81999999999471e-08,-2
2.342e-08,6.53159999999947e-07,0,-1.8159999999947e-08,-2
2.344e-08,6.53119999999947e-07,0,-1.81199999999471e-08,-2
2.346e-08,6.53079999999947e-07,0,-1.8079999999947e-08,-2
2.348e-08,6.53039999999947e-07,0,-1.80399999999471e-08,-2
2.35e-08,6.52999999999947e-07,0,-1.7999999999947e-08,-2
2.352e-08,6.52959999999947e-07,0,-1.79599999999471e-08,-2
2.354e-08,6.52919999999947e-07,0,-1.79199999999471e-08,-2
2.356e-08,6.52879999999947e-07,0,-1.7879999999947e-08,-2
2.358e-08,6.52839999999946e-07,0,-1.7839999999946e-08,-2
2.36e-08,6.52799999999946e-07,0,-1.77999999999461e-08,-2
2.362e-08,6.52759999999946e-07,0,-1.7759999999946e-08,-2
2.364e-08,6.52719999999946e-07,0,-1.77199999999461e-08,-2
2.366e-08,6.52679999999946e-07,0,-1.7679999999946e-08,-2
2.368e-08,6.52639999999946e-07,0,-1.7639999999946e-08,-2
2.37e-08,6.52599999999946e-07,0,-1.75999999999461e-08,-2
2.372e-08,6.52559999999946e-07,0,-1.7559999999946e-08,-2
2.374e-08,6.52519999999946e-07,0,-1.75199999999461e-08,-2
2.376e-08,6.52479999999946e-07,0,-1.7479999999946e-08,-2
2.378e-08,6.52439999999946e-07,0,-1.74399999999461e-08,-2
2.38e-08,6.52399999999946e-07,0,-1.7399999999946e-08,-2
2.382e-08,6.52359999999946e-07,0,-1.7359999999946e-08,-2
2.384e-08,6.52319999999946e-07,0,-1.73199999999461e-08,-2
2.386e-08,6.52279999999946e-07,0,-1.7279999999946e-08,-2
2.388e-08,6.52239999999946e-07,0,-1.72399999999461e-08,-2
2.39e-08,6.52199999999946e-07,0,-1.7199999999946e-08,-2
2.392e-08,6.52159999999946e-07,0,-1.71599999999461e-08,-2
2.394e-08,6.52119999999946e-07,0,-1.7119999999946e-08,-2
2.396e-08,6.52079999999946e-07,0,-1.7079999999946e-08,-2
2.398e-08,6.52039999999946e-07,0,-1.70399999999461e-08,-2
2.4e-08,6.51999999999946e-07,0,-1.6999999999946e-08,-2
2.402e-08,6.51959999999945e-07,0,-1.6959999999945e-08,-2
2.404e-08,6.51919999999945e-07,0,-1.69199999999451e-08,-2
2.406e-08,6.51879999999945e-07,0,-1.6879999999945e-08,-2
2.408e-08,6.51839999999945e-07,0,-1.68399999999451e-08,-2
2.41e-08,6.51799999999945e-07,0,-1.6799999999945e-08,-2
2.412e-08,6.51759999999945e-07,0,-1.6759999999945e-08,-2
2.414e-08,6.51719999999945e-07,0,-1.67199999999451e-08,-2
2.416e-08,6.51679999999945e-07,0,-1.6679999999945e-08,-2
2.418e-08,6.51639999999945e-07,0,-1.66399999999451e-08,-2
2.42e-08,6.51599999999945e-07,0,-1.6599999999945e-08,-2
2.422e-08,6.51559999999945e-07,0,-1.65599999999451e-08,-2
2.424e-08,6.51519999999945e-07,0,-1.6519999999945e-08,-2
2.426e-08,6.51479999999945e-07,0,-1.6479999999945e-08,-2
2.428e-08,6.51439999999945e-07,0,-1.64399999999451e-08,-2
2.43e-08,6.51399999999945e-07,0,-1.6399999999945e-08,-2
2.432e-08,6.51359999999945e-07,0,-1.63599999999451e-08,-2
2.434e-08,6.51319999999945e-07,0,-1.6319999999945e-08,-2
2.436e-08,6.51279999999945e-07,0,-1.62799999999451e-08,-2
2.438e-08,6.51239999999945e-07,0,-1.6239999999945e-08,-2
2.44e-08,6.51199999999945e-07,0,-1.6199999999945e-08,-2
2.442e-08,6.51159999999945e-07,0,-1.61599999999451e-08,-2
2.444e-08,6.51119999999945e-07,0,-1.6119999999945e-08,-2
2.446e-08,6.51079999999944e-07,0,-1.6079999999944e-08,-2
2.448e-08,6.51039999999944e-07,0,-1.60399999999441e-08,-2
2.45e-08,6.50999999999944e-07,0,-1.5999999999944e-08,-2
2.452e-08,6.50959999999944e-07,0,-1.59599999999441e-08,-2
2.454e-08,6.50919999999944e-07,0,-1.5919999999944e-08,-2
2.456e-08,6.50879999999944e-07,0,-1.5879999999944e-08,-2
2.458e-08,6.50839999999944e-07,0,-1.58399999999441e-08,-2
2.46e-08,6.50799999999944e-07,0,-1.5799999999944e-08,-2
2.462e-08,6.50759999999944e-07,0,-1.57599999999441e-08,-2
2.464e-08,6.50719999999944e-07,0,-1.5719999999944e-08,-2
2.466e-08,6.50679999999944e-07,0,-1.56799999999441e-08,-2
2.468e-08,6.50639999999944e-07,0,-1.5639999999944e-08,-2
2.47e-08,6.50599999999944e-07,0,-1.5599999999944e-08,-2
2.472e-08,6.50559999999944e-07,0,-1.55599999999441e-08,-2
2.474e-08,6.50519999999944e-07,0,-1.5519999999944e-08,-2
2.476e-08,6.50479999999944e-07,0,-1.54799999999441e-08,-2
2.478e-08,6.50439999999944e-07,0,-1.5439999999944e-08,-2
2.48e-08,6.50399999999944e-07,0,-1.53999999999441e-08,-2
2.482e-08,6.50359999999944e-07,0,-1.5359999999944e-08,-2
2.484e-08,6.50319999999944e-07,0,-1.5319999999944e-08,-2
2.486e-08,6.50279999999944e-07,0,-1.52799999999441e-08,-2
2.488e-08,6.50239999999944e-07,0,-1.5239999999944e-08,-2
2.49e-08,6.50199999999943e-07,0,-1.5199999999943e-08,-2
2.492e-08,6.50159999999943e-07,0,-1.51599999999431e-08,-2
2.494e-08,6.50119999999943e-07,0,-1.5119999999943e-08,-2
2.496e-08,6.50079999999943e-07,0,-1.50799999999431e-08,-2
2.498e-08,6.50039999999943e-07,0,-1.5039999999943e-08,-2
2.5e-08,6.49999999999943e-07,0,-1.4999999999943e-08,-2
2.502e-08,6.49959999999943e-07,0,-1.49599999999431e-08,-2
2.504e-08,6.49919999999943e-07,0,-1.4919999999943e-08,-2
2.506e-08,6.49879999999943e-07,0,-1.48799999999431e-08,-2
2.508e-08,6.49839999999943e-07,0,-1.4839999999943e-08,-2
2.51e-08,6.49799999999943e-07,0,-1.47999999999431e-08,-2
2.512e-08,6.49759999999943e-07,0,-1.4759999999943e-08,-2
2.514e-08,6.49719999999943e-07,0,-1.4719999999943e-08,-2
2.516e-08,6.49679999999943e-07,0,-1.46799999999431e-08,-2
2.518e-08,6.49639999999943e-07,0,-1.4639999999943e-08,-2
2.52e-08,6.49599999999943e-07,0,-1.45999999999431e-08,-2
2.522e-08,6.49559999999943e-07,0,-1.4559999999943e-08,-2
2.524e-08,6.49519999999943e-07,0,-1.45199999999431e-08,-2
2.526e-08,6.49479999999943e-07,0,-1.4479999999943e-08,-2
2.528e-08,6.49439999999943e-07,0,-1.4439999999943e-08,-2
2.53e-08,6.49399999999943e-07,0,-1.43999999999431e-08,-2
2.532e-08,6.49359999999943e-07,0,-1.4359999999943e-08,-2
2.534e-08,6.49319999999943e-07,0,-1.43199999999431e-08,-2
2.536e-08,6.49279999999942e-07,0,-1.42799999999421e-08,-2
2.538e-08,6.49239999999942e-07,0,-1.4239999999942e-08,-2
2.54e-08,6.49199999999942e-07,0,-1.41999999999421e-08,-2
2.542e-08,6.49159999999942e-07,0,-1.4159999999942e-08,-2
2.544e-08,6.49119999999942e-07,0,-1.4119999999942e-08,-2
2.546e-08,6.49079999999942e-07,0,-1.40799999999421e-08,-2
2.548e-08,6.49039999999942e-07,0,-1.4039999999942e-08,-2
2.55e-08,6.48999999999942e-07,0,-1.39999999999421e-08,-2
2.552e-08,6.48959999999942e-07,0,-1.3959999999942e-08,-2
2.554e-08,6.48919999999942e-07,0,-1.39199999999421e-08,-2
2.556e-08,6.48879999999942e-07,0,-1.3879999999942e-08,-2
2.558e-08,6.48839999999942e-07,0,-1.3839999999942e-08,-2
2.56e-08,6.48799999999942e-07,0,-1.37999999999421e-08,-2
2.562e-08,6.48759999999942e-07,0,-1.3759999999942e-08,-2
2.564e-08,6.48719999999942e-07,0,-1.37199999999421e-08,-2
2.566e-08,6.48679999999942e-07,0,-1.3679999999942e-08,-2
2.568e-08,6.48639999999942e-07,0,-1.36399999999421e-08,-2
2.57e-08,6.48599999999942e-07,0,-1.3599999999942e-08,-2
2.572e-08,6.48559999999942e-07,0,-1.3559999999942e-08,-2
2.574e-08,6.48519999999942e-07,0,-1.35199999999421e-08,-2
2.576e-08,6.48479999999942e-07,0,-1.3479999999942e-08,-2
2.578e-08,6.48439999999942e-07,0,-1.34399999999421e-08,-2
2.58e-08,6.48399999999941e-07,0,-1.33999999999411e-08,-2
2.582e-08,6.48359999999941e-07,0,-1.3359999999941e-08,-2
2.584e-08,6.48319999999941e-07,0,-1.33199999999411e-08,-2
2.586e-08,6.48279999999941e-07,0,-1.3279999999941e-08,-2
2.588e-08,6.48239999999941e-07,0,-1.3239999999941e-08,-2
2.59e-08,6.48199999999941e-07,0,-1.31999999999411e-08,-2
2.592e-08,6.48159999999941e-07,0,-1.3159999999941e-08,-2
2.594e-08,6.48119999999941e-07,0,-1.31199999999411e-08,-2
2.596e-08,6.48079999999941e-07,0,-1.3079999999941e-08,-2
2.598e-08,6.48039999999941e-07,0,-1.30399999999411e-08,-2
2.6e-08,6.47999999999941e-07,0,-1.2999999999941e-08,-2
2.602e-08,6.47959999999941e-07,0,-1.2959999999941e-08,-2
2.604e-08,6.47919999999941e-07,0,-1.29199999999411e-08,-2
2.606e-08,6.47879999999941e-07,0,-1.2879999999941e-08,-2
2.608e-08,6.47839999999941e-07,0,-1.28399999999411e-08,-2
2.61e-08,6.47799999999941e-07,0,-1.2799999999941e-08,-2
2.612e-08,6.47759999999941e-07,0,-1.27599999999411e-08,-2
2.614e-08,6.47719999999941e-07,0,-1.2719999999941e-08,-2
2.616e-08,6.47679999999941e-07,0,-1.2679999999941e-08,-2
2.618e-08,6.47639999999941e-07,0,-1.26399999999411e-08,-2
2.62e-08,6.47599999999941e-07,0,-1.2599999999941e-08,-2
2.622e-08,6.47559999999941e-07,0,-1.25599999999411e-08,-2
2.624e-08,6.4751999999994e-07,0,-1.25199999999401e-08,-2
2.626e-08,6.4747999999994e-07,0,-1.247999999994e-08,-2
2.628e-08,6.4743999999994e-07,0,-1.24399999999401e-08,-2
2.63e-08,6.4739999999994e-07,0,-1.23999999999401e-08,-2
2.632e-08,6.4735999999994e-07,0,-1.235999999994e-08,-2
2.634e-08,6.4731999999994e-07,0,-1.23199999999401e-08,-2
2.636e-08,6.4727999999994e-07,0,-1.227999999994e-08,-2
2.638e-08,6.4723999999994e-07,0,-1.22399999999401e-08,-2
2.64e-08,6.4719999999994e-07,0,-1.219999999994e-08,-2
2.642e-08,6.4715999999994e-07,0,-1.21599999999401e-08,-2
2.644e-08,6.4711999999994e-07,0,-1.21199999999401e-08,-2
2.646e-08,6.4707999999994e-07,0,-1.207999999994e-08,-2
2.648e-08,6.4703999999994e-07,0,-1.20399999999401e-08,-2
2.65e-08,6.4699999999994e-07,0,-1.199999999994e-08,-2
2.652e-08,6.4695999999994e-07,0,-1.19599999999401e-08,-2
2.654e-08,6.4691999999994e-07,0,-1.191999999994e-08,-2
2.656e-08,6.4687999999994e-07,0,-1.18799999999401e-08,-2
2.658e-08,6.4683999999994e-07,0,-1.18399999999401e-08,-2
2.66e-08,6.4679999999994e-07,0,-1.179999999994e-08,-2
2.662e-08,6.4675999999994e-07,0,-1.17599999999401e-08,-2
2.664e-08,6.4671999999994e-07,0,-1.171999999994e-08,-2
2.666e-08,6.4667999999994e-07,0,-1.16799999999401e-08,-2
2.668e-08,6.46639999999939e-07,0,-1.16399999999391e-08,-2
2.67e-08,6.46599999999939e-07,0,-1.1599999999939e-08,-2
2.672e-08,6.46559999999939e-07,0,-1.1559999999939e-08,-2
2.674e-08,6.46519999999939e-07,0,-1.15199999999391e-08,-2
2.676e-08,6.46479999999939e-07,0,-1.1479999999939e-08,-2
2.678e-08,6.46439999999939e-07,0,-1.14399999999391e-08,-2
2.68e-08,6.46399999999939e-07,0,-1.1399999999939e-08,-2
2.682e-08,6.46359999999939e-07,0,-1.13599999999391e-08,-2
2.684e-08,6.46319999999939e-07,0,-1.1319999999939e-08,-2
2.686e-08,6.46279999999939e-07,0,-1.1279999999939e-08,-2
2.688e-08,6.46239999999939e-07,0,-1.12399999999391e-08,-2
2.69e-08,6.46199999999939e-07,0,-1.1199999999939e-08,-2
2.692e-08,6.46159999999939e-07,0,-1.11599999999391e-08,-2
2.694e-08,6.46119999999939e-07,0,-1.1119999999939e-08,-2
2.696e-08,6.46079999999939e-07,0,-1.10799999999391e-08,-2
2.698e-08,6.46039999999939e-07,0,-1.1039999999939e-08,-2
2.7e-08,6.45999999999939e-07,0,-1.0999999999939e-08,-2
2.702e-08,6.45959999999939e-07,0,-1.09599999999391e-08,-2
2.704e-08,6.45919999999939e-07,0,-1.0919999999939e-08,-2
2.706e-08,6.45879999999939e-07,0,-1.08799999999391e-08,-2
2.708e-08,6.45839999999939e-07,0,-1.0839999999939e-08,-2
2.71e-08,6.45799999999939e-07,0,-1.07999999999391e-08,-2
2.712e-08,6.45759999999938e-07,0,-1.07599999999381e-08,-2
2.714e-08,6.45719999999938e-07,0,-1.0719999999938e-08,-2
2.716e-08,6.45679999999938e-07,0,-1.0679999999938e-08,-2
2.718e-08,6.45639999999938e-07,0,-1.06399999999381e-08,-2
2.72e-08,6.45599999999938e-07,0,-1.0599999999938e-08,-2
2.722e-08,6.45559999999938e-07,0,-1.05599999999381e-08,-2
2.724e-08,6.45519999999938e-07,0,-1.0519999999938e-08,-2
2.726e-08,6.45479999999938e-07,0,-1.04799999999381e-08,-2
2.728e-08,6.45439999999938e-07,0,-1.0439999999938e-08,-2
2.73e-08,6.45399999999938e-07,0,-1.0399999999938e-08,-2
2.732e-08,6.45359999999938e-07,0,-1.03599999999381e-08,-2
2.734e-08,6.45319999999938e-07,0,-1.0319999999938e-08,-2
2.736e-08,6.45279999999938e-07,0,-1.02799999999381e-08,-2
2.738e-08,6.45239999999938e-07,0,-1.0239999999938e-08,-2
2.74e-08,6.45199999999938e-07,0,-1.01999999999381e-08,-2
2.742e-08,6.45159999999938e-07,0,-1.0159999999938e-08,-2
2.744e-08,6.45119999999938e-07,0,-1.0119999999938e-08,-2
2.746e-08,6.45079999999938e-07,0,-1.00799999999381e-08,-2
2.748e-08,6.45039999999938e-07,0,-1.0039999999938e-08,-2
2.75e-08,6.44999999999938e-07,0,-9.99999999993807e-09,-2
2.752e-08,6.44959999999938e-07,0,-9.95999999993803e-09,-2
2.754e-08,6.44919999999938e-07,0,-9.91999999993809e-09,-2
2.756e-08,6.44879999999937e-07,0,-9.87999999993709e-09,-2
2.758e-08,6.44839999999937e-07,0,-9.83999999993704e-09,-2
2.76e-08,6.44799999999937e-07,0,-9.799999999937e-09,-2
2.762e-08,6.44759999999937e-07,0,-9.75999999993706e-09,-2
2.764e-08,6.44719999999937e-07,0,-9.71999999993701e-09,-2
2.766e-08,6.44679999999937e-07,0,-9.67999999993707e-09,-2
2.768e-08,6.44639999999937e-07,0,-9.63999999993703e-09,-2
2.77e-08,6.44599999999937e-07,0,-9.59999999993709e-09,-2
2.772e-08,6.44559999999937e-07,0,-9.55999999993704e-09,-2
2.774e-08,6.44519999999937e-07,0,-9.519999999937e-09,-2
2.776e-08,6.44479999999937e-07,0,-9.47999999993706e-09,-2
2.778e-08,6.44439999999937e-07,0,-9.43999999993701e-09,-2
2.78e-08,6.44399999999937e-07,0,-9.39999999993707e-09,-2
2.782e-08,6.44359999999937e-07,0,-9.35999999993703e-09,-2
2.784e-08,6.44319999999937e-07,0,-9.31999999993709e-09,-2
2.786e-08,6.44279999999937e-07,0,-9.27999999993704e-09,-2
2.788e-08,6.44239999999937e-07,0,-9.239999999937e-09,-2
2.79e-08,6.44199999999937e-07,0,-9.19999999993706e-09,-2
2.792e-08,6.44159999999937e-07,0,-9.15999999993701e-09,-2
2.794e-08,6.44119999999937e-07,0,-9.11999999993707e-09,-2
2.796e-08,6.44079999999937e-07,0,-9.07999999993703e-09,-2
2.798e-08,6.44039999999937e-07,0,-9.03999999993709e-09,-2
2.8e-08,6.43999999999936e-07,0,-8.99999999993609e-09,-2
2.802e-08,6.43959999999936e-07,0,-8.95999999993604e-09,-2
2.804e-08,6.43919999999936e-07,0,-8.919999999936e-09,-2
2.806e-08,6.43879999999936e-07,0,-8.87999999993606e-09,-2
2.808e-08,6.43839999999936e-07,0,-8.83999999993601e-09,-2
2.81e-08,6.43799999999936e-07,0,-8.79999999993607e-09,-2
2.812e-08,6.43759999999936e-07,0,-8.75999999993603e-09,-2
2.814e-08,6.43719999999936e-07,0,-8.71999999993609e-09,-2
2.816e-08,6.43679999999936e-07,0,-8.67999999993604e-09,-2
2.818e-08,6.43639999999936e-07,0,-8.639999999936e-09,-2
2.82e-08,6.43599999999936e-07,0,-8.59999999993606e-09,-2
2.822e-08,6.43559999999936e-07,0,-8.55999999993601e-09,-2
2.824e-08,6.43519999999936e-07,0,-8.51999999993608e-09,-2
2.826e-08,6.43479999999936e-07,0,-8.47999999993603e-09,-2
2.828e-08,6.43439999999936e-07,0,-8.43999999993609e-09,-2
2.83e-08,6.43399999999936e-07,0,-8.39999999993604e-09,-2
2.832e-08,6.43359999999936e-07,0,-8.359999999936e-09,-2
2.834e-08,6.43319999999936e-07,0,-8.31999999993606e-09,-2
2.836e-08,6.43279999999936e-07,0,-8.27999999993601e-09,-2
2.838e-08,6.43239999999936e-07,0,-8.23999999993608e-09,-2
2.84e-08,6.43199999999936e-07,0,-8.19999999993603e-09,-2
2.842e-08,6.43159999999936e-07,0,-8.15999999993609e-09,-2
2.844e-08,6.43119999999935e-07,0,-8.11999999993509e-09,-2
2.846e-08,6.43079999999935e-07,0,-8.07999999993505e-09,-2
2.848e-08,6.43039999999935e-07,0,-8.039999999935e-09,-2
2.85e-08,6.42999999999935e-07,0,-7.99999999993506e-09,-2
2.852e-08,6.42959999999935e-07,0,-7.95999999993502e-09,-2
2.854e-08,6.42919999999935e-07,0,-7.91999999993508e-09,-2
2.856e-08,6.42879999999935e-07,0,-7.87999999993503e-09,-2
2.858e-08,6.42839999999935e-07,0,-7.83999999993509e-09,-2
2.86e-08,6.42799999999935e-07,0,-7.79999999993505e-09,-2
2.862e-08,6.42759999999935e-07,0,-7.759999999935e-09,-2
2.864e-08,6.42719999999935e-07,0,-7.71999999993506e-09,-2
2.866e-08,6.42679999999935e-07,0,-7.67999999993502e-09,-2
2.868e-08,6.42639999999935e-07,0,-7.63999999993508e-09,-2
2.87e-08,6.42599999999935e-07,0,-7.59999999993503e-09,-2
2.872e-08,6.42559999999935e-07,0,-7.55999999993509e-09,-2
2.874e-08,6.42519999999935e-07,0,-7.51999999993505e-09,-2
2.876e-08,6.42479999999935e-07,0,-7.479999999935e-09,-2
2.878e-08,6.42439999999935e-07,0,-7.43999999993506e-09,-2
2.88e-08,6.42399999999935e-07,0,-7.39999999993502e-09,-2
2.882e-08,6.42359999999935e-07,0,-7.35999999993508e-09,-2
2.884e-08,6.42319999999935e-07,0,-7.31999999993503e-09,-2
2.886e-08,6.42279999999935e-07,0,-7.27999999993509e-09,-2
2.888e-08,6.42239999999934e-07,0,-7.23999999993409e-09,-2
2.89e-08,6.42199999999934e-07,0,-7.19999999993405e-09,-2
2.892e-08,6.42159999999934e-07,0,-7.159999999934e-09,-2
2.894e-08,6.42119999999934e-07,0,-7.11999999993406e-09,-2
2.896e-08,6.42079999999934e-07,0,-7.07999999993402e-09,-2
2.898e-08,6.42039999999934e-07,0,-7.03999999993408e-09,-2
2.9e-08,6.41999999999934e-07,0,-6.99999999993403e-09,-2
2.902e-08,6.41959999999934e-07,0,-6.95999999993409e-09,-2
2.904e-08,6.41919999999934e-07,0,-6.91999999993405e-09,-2
2.906e-08,6.41879999999934e-07,0,-6.879999999934e-09,-2
2.908e-08,6.41839999999934e-07,0,-6.83999999993406e-09,-2
2.91e-08,6.41799999999934e-07,0,-6.79999999993402e-09,-2
2.912e-08,6.41759999999934e-07,0,-6.75999999993408e-09,-2
2.914e-08,6.41719999999934e-07,0,-6.71999999993403e-09,-2
2.916e-08,6.41679999999934e-07,0,-6.67999999993409e-09,-2
2.918e-08,6.41639999999934e-07,0,-6.63999999993405e-09,-2
2.92e-08,6.41599999999934e-07,0,-6.599999999934e-09,-2
2.922e-08,6.41559999999934e-07,0,-6.55999999993406e-09,-2
2.924e-08,6.41519999999934e-07,0,-6.51999999993402e-09,-2
2.926e-08,6.41479999999934e-07,0,-6.47999999993408e-09,-2
2.928e-08,6.41439999999934e-07,0,-6.43999999993403e-09,-2
2.93e-08,6.41399999999934e-07,0,-6.39999999993409e-09,-2
2.932e-08,6.41359999999933e-07,0,-6.3599999999331e-09,-2
2.934e-08,6.41319999999933e-07,0,-6.31999999993305e-09,-2
2.936e-08,6.41279999999933e-07,0,-6.27999999993301e-09,-2
2.938e-08,6.41239999999933e-07,0,-6.23999999993307e-09,-2
2.94e-08,6.41199999999933e-07,0,-6.19999999993302e-09,-2
2.942e-08,6.41159999999933e-07,0,-6.15999999993308e-09,-2
2.944e-08,6.41119999999933e-07,0,-6.11999999993304e-09,-2
2.946e-08,6.41079999999933e-07,0,-6.0799999999331e-09,-2
2.948e-08,6.41039999999933e-07,0,-6.03999999993305e-09,-2
2.95e-08,6.40999999999933e-07,0,-5.99999999993301e-09,-2
2.952e-08,6.40959999999933e-07,0,-5.95999999993307e-09,-2
2.954e-08,6.40919999999933e-07,0,-5.91999999993302e-09,-2
2.956e-08,6.40879999999933e-07,0,-5.87999999993308e-09,-2
2.958e-08,6.40839999999933e-07,0,-5.83999999993304e-09,-2
2.96e-08,6.40799999999933e-07,0,-5.7999999999331e-09,-2
2.962e-08,6.40759999999933e-07,0,-5.75999999993305e-09,-2
2.964e-08,6.40719999999933e-07,0,-5.71999999993301e-09,-2
2.966e-08,6.40679999999933e-07,0,-5.67999999993307e-09,-2
2.968e-08,6.40639999999933e-07,0,-5.63999999993302e-09,-2
2.97e-08,6.40599999999933e-07,0,-5.59999999993308e-09,-2
