t,delta,force,overlap,vel
5.63e-08,3.18601888477671e-06,0,-2.55101888477671e-06,62.3343351094227
5.632e-08,3.1872655714789e-06,0,-2.5522655714789e-06,62.3343351094227
5.634e-08,3.18851225818108e-06,0,-2.55351225818108e-06,62.3343351094227
5.636e-08,3.18975894488327e-06,0,-2.55475894488327e-06,62.3343351094227
5.638e-08,3.19100563158546e-06,0,-2.55600563158546e-06,62.3343351094227
5.64e-08,3.19225231828765e-06,0,-2.55725231828765e-06,62.3343351094227
5.642e-08,3.19349900498984e-06,0,-2.55849900498984e-06,62.3343351094227
5.644e-08,3.19474569169203e-06,0,-2.55974569169203e-06,62.3343351094227
5.646e-08,3.19599237839421e-06,0,-2.56099237839421e-06,62.3343351094227
5.648e-08,3.1972390650964e-06,0,-2.5622390650964e-06,62.3343351094227
5.65e-08,3.19848575179859e-06,0,-2.56348575179859e-06,62.3343351094227
5.652e-08,3.19973243850078e-06,0,-2.56473243850078e-06,62.3343351094227
5.654e-08,3.20097912520297e-06,0,-2.56597912520297e-06,62.3343351094227
5.656e-08,3.20222581190516e-06,0,-2.56722581190516e-06,62.3343351094227
5.658e-08,3.20347249860734e-06,0,-2.56847249860734e-06,62.3343351094227
5.66e-08,3.20471918530953e-06,0,-2.56971918530953e-06,62.3343351094227
5.662e-08,3.20596587201172e-06,0,-2.57096587201172e-06,62.3343351094227
5.664e-08,3.20721255871391e-06,0,-2.57221255871391e-06,62.3343351094227
5.666e-08,3.2084592454161e-06,0,-2.5734592454161e-06,62.3343351094227
5.668e-08,3.20970593211829e-06,0,-2.57470593211829e-06,62.3343351094227
5.67e-08,3.21095261882048e-06,0,-2.57595261882048e-06,62.3343351094227
5.672e-08,3.21219930552266e-06,0,-2.57719930552266e-06,62.3343351094227
5.674e-08,3.21344599222485e-06,0,-2.57844599222485e-06,62.3343351094227
5.676e-08,3.21469267892704e-06,0,-2.57969267892704e-06,62.3343351094227
5.678e-08,3.21593936562923e-06,0,-2.58093936562923e-06,62.3343351094227
5.68e-08,3.21718605233142e-06,0,-2.58218605233142e-06,62.3343351094227
5.682e-08,3.21843273903361e-06,0,-2.58343273903361e-06,62.3343351094227
5.684e-08,3.21967942573579e-06,0,-2.58467942573579e-06,62.3343351094227
5.686e-08,3.22092611243798e-06,0,-2.58592611243798e-06,62.3343351094227
5.688e-08,3.22217279914017e-06,0,-2.58717279914017e-06,62.3343351094227
5.69e-08,3.22341948584236e-06,0,-2.58841948584236e-06,62.3343351094227
5.692e-08,3.22466617254455e-06,0,-2.58966617254455e-06,62.3343351094227
5.694e-08,3.22591285924674e-06,0,-2.59091285924674e-06,62.3343351094227
5.696e-08,3.22715954594893e-06,0,-2.59215954594893e-06,62.3343351094227
5.698e-08,3.22840623265111e-06,0,-2.59340623265111e-06,62.3343351094227
5.7e-08,3.2296529193533e-06,0,-2.5946529193533e-06,62.3343351094227
5.702e-08,3.23089960605549e-06,0,-2.59589960605549e-06,62.3343351094227
5.704e-08,3.23214629275768e-06,0,-2.59714629275768e-06,62.3343351094227
5.706e-08,3.23339297945987e-06,0,-2.59839297945987e-06,62.3343351094227
5.708e-08,3.23463966616206e-06,0,-2.59963966616206e-06,62.3343351094227
5.71e-08,3.23588635286424e-06,0,-2.60088635286424e-06,62.3343351094227
5.712e-08,3.23713303956643e-06,0,-2.60213303956643e-06,62.3343351094227
5.714e-08,3.23837972626862e-06,0,-2.60337972626862e-06,62.3343351094227
5.716e-08,3.23962641297081e-06,0,-2.60462641297081e-06,62.3343351094227
5.718e-08,3.240873099673e-06,0,-2.605873099673e-06,62.3343351094227
5.72e-08,3.24211978637519e-06,0,-2.60711978637519e-06,62.3343351094227
5.722e-08,3.24336647307738e-06,0,-2.60836647307738e-06,62.3343351094227
5.724e-08,3.24461315977956e-06,0,-2.60961315977956e-06,62.3343351094227
5.726e-08,3.24585984648175e-06,0,-2.61085984648175e-06,62.3343351094227
5.728e-08,3.24710653318394e-06,0,-2.61210653318394e-06,62.3343351094227
5.73e-08,3.24835321988613e-06,0,-2.61335321988613e-06,62.3343351094227
5.732e-08,3.24959990658832e-06,0,-2.61459990658832e-06,62.3343351094227
5.734e-08,3.25084659329051e-06,0,-2.61584659329051e-06,62.3343351094227
5.736e-08,3.25209327999269e-06,0,-2.61709327999269e-06,62.3343351094227
5.738e-08,3.25333996669488e-06,0,-2.61833996669488e-06,62.3343351094227
5.74e-08,3.25458665339707e-06,0,-2.61958665339707e-06,62.3343351094227
5.742e-08,3.25583334009926e-06,0,-2.62083334009926e-06,62.3343351094227
5.744e-08,3.25708002680145e-06,0,-2.62208002680145e-06,62.3343351094227
5.746e-08,3.25832671350364e-06,0,-2.62332671350364e-06,62.3343351094227
5.748e-08,3.25957340020582e-06,0,-2.62457340020582e-06,62.3343351094227
5.75e-08,3.26082008690801e-06,0,-2.62582008690801e-06,62.3343351094227
5.752e-08,3.2620667736102e-06,0,-2.6270667736102e-06,62.3343351094227
5.754e-08,3.26331346031239e-06,0,-2.62831346031239e-06,62.3343351094227
5.756e-08,3.26456014701458e-06,0,-2.62956014701458e-06,62.3343351094227
5.758e-08,3.26580683371677e-06,0,-2.63080683371677e-06,62.3343351094227
5.76e-08,3.26705352041896e-06,0,-2.63205352041896e-06,62.3343351094227
5.762e-08,3.26830020712114e-06,0,-2.63330020712114e-06,62.3343351094227
5.764e-08,3.26954689382333e-06,0,-2.63454689382333e-06,62.3343351094227
5.766e-08,3.27079358052552e-06,0,-2.63579358052552e-06,62.3343351094227
5.768e-08,3.27204026722771e-06,0,-2.63704026722771e-06,62.3343351094227
5.77e-08,3.2732869539299e-06,0,-2.6382869539299e-06,62.3343351094227
5.772e-08,3.27453364063209e-06,0,-2.63953364063209e-06,62.3343351094227
5.774e-08,3.27578032733427e-06,0,-2.64078032733427e-06,62.3343351094227
5.776e-08,3.27702701403646e-06,0,-2.64202701403646e-06,62.3343351094227
5.778e-08,3.27827370073865e-06,0,-2.64327370073865e-06,62.3343351094227
5.78e-08,3.27952038744084e-06,0,-2.64452038744084e-06,62.3343351094227
5.782e-08,3.28076707414303e-06,0,-2.64576707414303e-06,62.3343351094227
5.784e-08,3.28201376084522e-06,0,-2.64701376084522e-06,62.3343351094227
5.786e-08,3.28326044754741e-06,0,-2.64826044754741e-06,62.3343351094227
5.788e-08,3.28450713424959e-06,0,-2.64950713424959e-06,62.3343351094227
5.79e-08,3.28575382095178e-06,0,-2.65075382095178e-06,62.3343351094227
5.792e-08,3.28700050765397e-06,0,-2.65200050765397e-06,62.3343351094227
5.794e-08,3.28824719435616e-06,0,-2.65324719435616e-06,62.3343351094227
5.796e-08,3.28949388105835e-06,0,-2.65449388105835e-06,62.3343351094227
5.798e-08,3.29074056776054e-06,0,-2.65574056776054e-06,62.3343351094227
5.8e-08,3.29198725446272e-06,0,-2.65698725446272e-06,62.3343351094227
5.802e-08,3.29323394116491e-06,0,-2.65823394116491e-06,62.3343351094227
5.804e-08,3.2944806278671e-06,0,-2.6594806278671e-06,62.3343351094227
5.806e-08,3.29572731456929e-06,0,-2.66072731456929e-06,62.3343351094227
5.808e-08,3.29697400127148e-06,0,-2.66197400127148e-06,62.3343351094227
5.81e-08,3.29822068797367e-06,0,-2.66322068797367e-06,62.3343351094227
5.812e-08,3.29946737467586e-06,0,-2.66446737467586e-06,62.3343351094227
5.814e-08,3.30071406137804e-06,0,-2.66571406137804e-06,62.3343351094227
5.816e-08,3.30196074808023e-06,0,-2.66696074808023e-06,62.3343351094227
5.818e-08,3.30320743478242e-06,0,-2.66820743478242e-06,62.3343351094227
5.82e-08,3.30445412148461e-06,0,-2.66945412148461e-06,62.3343351094227
5.822e-08,3.3057008081868e-06,0,-2.6707008081868e-06,62.3343351094227
5.824e-08,3.30694749488899e-06,0,-2.67194749488899e-06,62.3343351094227
5.826e-08,3.30819418159117e-06,0,-2.67319418159117e-06,62.3343351094227
5.828e-08,3.30944086829336e-06,0,-2.67444086829336e-06,62.3343351094227
5.83e-08,3.31068755499555e-06,0,-2.67568755499555e-06,62.3343351094227
5.832e-08,3.31193424169774e-06,0,-2.67693424169774e-06,62.3343351094227
5.834e-08,3.31318092839993e-06,0,-2.67818092839993e-06,62.3343351094227
5.836e-08,3.31442761510212e-06,0,-2.67942761510212e-06,62.3343351094227
5.838e-08,3.3156743018043e-06,0,-2.6806743018043e-06,62.3343351094227
5.84e-08,3.31692098850649e-06,0,-2.68192098850649e-06,62.3343351094227
5.842e-08,3.31816767520868e-06,0,-2.68316767520868e-06,62.3343351094227
5.844e-08,3.31941436191087e-06,0,-2.68441436191087e-06,62.3343351094227
5.846e-08,3.32066104861306e-06,0,-2.68566104861306e-06,62.3343351094227
5.848e-08,3.32190773531525e-06,0,-2.68690773531525e-06,62.3343351094227
5.85e-08,3.32315442201744e-06,0,-2.68815442201744e-06,62.3343351094227
5.852e-08,3.32440110871962e-06,0,-2.68940110871962e-06,62.3343351094227
5.854e-08,3.32564779542181e-06,0,-2.69064779542181e-06,62.3343351094227
5.856e-08,3.326894482124e-06,0,-2.691894482124e-06,62.3343351094227
5.858e-08,3.32814116882619e-06,0,-2.69314116882619e-06,62.3343351094227
5.86e-08,3.32938785552838e-06,0,-2.69438785552838e-06,62.3343351094227
5.862e-08,3.33063454223057e-06,0,-2.69563454223057e-06,62.3343351094227
5.864e-08,3.33188122893275e-06,0,-2.69688122893275e-06,62.3343351094227
5.866e-08,3.33312791563494e-06,0,-2.69812791563494e-06,62.3343351094227
5.868e-08,3.33437460233713e-06,0,-2.69937460233713e-06,62.3343351094227
5.87e-08,3.33562128903932e-06,0,-2.70062128903932e-06,62.3343351094227
5.872e-08,3.33686797574151e-06,0,-2.70186797574151e-06,62.3343351094227
5.874e-08,3.3381146624437e-06,0,-2.7031146624437e-06,62.3343351094227
5.876e-08,3.33936134914589e-06,0,-2.70436134914589e-06,62.3343351094227
5.878e-08,3.34060803584807e-06,0,-2.70560803584807e-06,62.3343351094227
5.88e-08,3.34185472255026e-06,0,-2.70685472255026e-06,62.3343351094227
5.882e-08,3.34310140925245e-06,0,-2.70810140925245e-06,62.3343351094227
5.884e-08,3.34434809595464e-06,0,-2.70934809595464e-06,62.3343351094227
